,SensorId, TimeStamp (s), AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),Class
21167,1,17.16,0.76739454,-0.52119392,-0.24713303,-15.86236477,-12.81948185,-22.76048088,-22.50803757,1.37386727,-112.5694199,-30.25792313,43.06207657,-2.53686571,0.89987862,0.23487797,-0.3595725,-0.07588398,-0.03332109,0.03195812,-0.08490314,0
21168,4,17.17,-0.02421854,-0.60204899,-0.79983342,-21.03549767,-12.8217907,1.15065813,-29.08506203,45.04530716,-115.6971664,-20.6679039,-1.70204139,-14.98606491,0.97492319,0.17973915,-0.00890338,0.1309177,0.0134448,-0.0189736,-0.0062827,0
21169,1,17.17,0.76404947,-0.53392786,-0.2425999,-14.75476456,-12.54576302,-22.93181038,-22.1572628,0.3215434,-112.0140305,-30.58327103,43.24416351,-2.78407979,0.89881802,0.23646745,-0.36128816,-0.07536774,-0.01670057,0.03390114,-0.05971529,0
21170,4,17.18,-0.02314261,-0.59266442,-0.79167396,-17.83024597,-12.45740604,1.84954476,-28.93890572,44.72376633,-115.7263947,-20.84617043,-1.81068289,-15.04461193,0.97453874,0.18137035,-0.00827499,0.13156977,0.00937034,-0.01082675,-0.01615262,0
21171,1,17.18,0.75644863,-0.54928541,-0.24952239,-14.90834141,-11.76568031,-22.85009956,-22.53726959,1.31540489,-112.0724945,-30.9040184,43.42723846,-3.02284431,0.89775181,0.23803464,-0.36299935,-0.07491758,-0.00517227,0.02670938,-0.04291626,0
21172,4,17.19,-0.02588702,-0.62742054,-0.78117555,-15.63436508,-9.31213188,-0.96135515,-29.1727562,44.98684692,-115.4925461,-21.00206184,-1.87757862,-15.10634136,0.97419691,0.18276513,-0.00798322,0.13218746,0.01101301,0.0189211,0.00900349,0
21173,1,17.19,0.75835466,-0.57356018,-0.28077829,-14.90613079,-10.41005993,-23.11169815,-22.21572685,0.935399,-111.5463333,-31.21398163,43.61650848,-3.24759841,0.89667404,0.23954359,-0.36473849,-0.07456878,-0.00252517,-0.00619053,-0.02068378,0
21174,4,17.2,-0.02027557,-0.5980776,-0.77854592,-14.36609364,-11.45350361,-1.54349947,-29.1727562,44.98684692,-115.4925461,-21.1450119,-1.95817006,-15.1857357,0.97384793,0.18406379,-0.00759011,0.13297854,0.0037908,0.00819674,-0.01633528,0
21175,1,17.2,0.76880383,-0.58795357,-0.28957248,-15.85109043,-9.20452023,-23.35432625,-22.21572685,0.935399,-111.5463333,-31.52308846,43.81200409,-3.45884919,0.89556432,0.24107054,-0.36649939,-0.07434875,-0.00894875,-0.01532101,-0.00294452,0
21176,4,17.21,-0.03389279,-0.5887053,-0.79915792,-11.86508942,-7.08734369,1.22830844,-29.37737465,45.60070038,-115.7556229,-21.26356697,-2.02118683,-15.21686268,0.97359806,0.18513891,-0.00724207,0.1333344,0.01614802,-0.01215473,-0.01294542,0
21177,1,17.21,0.77922368,-0.59475756,-0.304959,-16.02957535,-6.44377947,-23.30347252,-21.92341423,1.43232965,-111.750946,-32.23456192,43.884758,-3.96855903,0.89416039,0.24491034,-0.36768737,-0.07281661,-0.01671415,-0.02846991,0.00653317,0
21178,4,17.22,-0.04410023,-0.58418053,-0.8166573,-5.77111626,-8.41629028,-0.13550869,-28.7927494,44.81145859,-114.8786926,-21.52462006,-2.33580041,-15.46021557,0.97276872,0.18769301,-0.00527012,0.13588497,0.02425726,-0.02734695,-0.0069493,0
21179,1,17.22,0.77803743,-0.59695786,-0.31242293,-17.62540627,-6.3235054,-23.16586113,-21.86495209,1.81233561,-111.9848023,-32.53460693,44.08753967,-4.14517879,0.89300954,0.24644151,-0.36944345,-0.07288414,-0.01411198,-0.03036181,0.01236453,0
21180,4,17.23,-0.04611632,-0.59922928,-0.81149924,-6.82585144,-7.95383835,0.28353322,-29.1727562,45.33761978,-116.0479355,-21.5922718,-2.40059447,-15.50460815,0.97257936,0.18833794,-0.00487275,0.13636203,0.02205195,-0.01173268,0.00465011,0
21181,1,17.23,0.79380965,-0.5938471,-0.30563521,-17.58981133,-6.42758417,-22.89318275,-21.51417732,-0.11692487,-112.5109634,-32.83634949,44.28669739,-4.32384539,0.89186215,0.24797322,-0.37117437,-0.07294381,-0.02748259,-0.02123445,0.01653386,0
21182,4,17.24,-0.04199881,-0.5781343,-0.82474357,-6.25162315,-7.94791794,-0.32206428,-29.55276108,45.10377121,-115.375618,-21.65398407,-2.46180248,-15.55383301,0.97239447,0.18892841,-0.00450734,0.13687499,0.0166536,-0.03289273,-0.00583545,0
21183,1,17.24,0.81574523,-0.60717797,-0.31693703,-16.82140732,-5.98357534,-23.62652969,-20.69570351,1.92926037,-112.5109634,-33.13115692,44.49316025,-4.50385666,0.89070314,0.24942708,-0.37296823,-0.07299925,-0.04540271,-0.0329856,0.03423345,0
21184,4,17.25,-0.03725848,-0.59524,-0.81663281,-1.23289514,-8.62250042,-1.43791854,-29.26045036,45.51300812,-115.1417694,-21.66507912,-2.52209115,-15.61688423,0.97227621,0.18908811,-0.00411248,0.13750598,0.01103595,-0.01664658,0.00480662,0
21185,1,17.25,0.80319118,-0.6223439,-0.32451677,-16.45029449,-6.86516571,-23.9557972,-20.69570351,1.92926037,-112.5109634,-33.43482208,44.69834137,-4.69967318,0.88953352,0.25088882,-0.37478048,-0.07296914,-0.02874163,-0.04150363,0.05029915,0
21186,4,17.26,-0.04009531,-0.59827787,-0.79460049,-2.92713428,-8.89314842,-2.66703725,-29.26045036,45.51300812,-115.1417694,-21.69271469,-2.57707596,-15.69109154,0.97211856,0.18938215,-0.00380122,0.13822253,0.01270946,0.00401791,-0.00400081,0
21187,1,17.26,0.78094333,-0.63213223,-0.34937596,-17.06194305,-9.4788084,-23.92606163,-21.10494041,1.14001751,-113.1832809,-34.09613419,44.23185349,-5.15723324,0.88978511,0.25513452,-0.37179375,-0.07041429,-0.00563486,-0.06374455,0.05583697,0
21188,4,17.27,-0.03264694,-0.59575659,-0.79661405,-5.37683964,-6.98723698,-3.25886059,-30.02046204,45.893013,-115.5510101,-21.79451942,-2.66834164,-15.79650879,0.971784,0.19034608,-0.00332411,0.13925983,0.00425444,0.00190893,-0.0045433,0
21189,1,17.27,0.77015591,-0.63094622,-0.35107738,-19.26602554,-9.80082226,-22.88327217,-21.28032684,2.3384974,-113.1540451,-34.45270157,44.41498566,-5.38443422,0.88857257,0.25692004,-0.3734872,-0.07027298,0.00106651,-0.05697357,0.05407025,0
21190,4,17.28,-0.036536,-0.59626454,-0.7996614,-1.51426411,-5.31609392,-3.31960082,-29.69891739,45.92224503,-115.2294617,-21.80811119,-2.6910162,-15.85468769,0.97168088,0.19048554,-0.00324481,0.13978921,0.00695146,0.00069852,-0.00208172,0
21191,1,17.28,0.76019233,-0.61005193,-0.36565268,-22.73666191,-9.93074226,-19.92100716,-21.13417053,2.48465347,-113.7971344,-34.83246994,44.57189178,-5.59374046,0.88736975,0.25896725,-0.37492651,-0.07029182,0.01027387,-0.06485729,0.0341517,0
21192,4,17.29,-0.044478,-0.62272018,-0.79926312,0.79164964,-3.47336912,-3.5417459,-29.46506882,45.80532074,-115.6387024,-21.798769,-2.69774342,-15.90402794,0.97163326,0.19041264,-0.00325829,0.14021866,0.01510509,0.01470128,0.02006504,0
21193,1,17.29,0.77119446,-0.5984332,-0.37271196,-23.7888279,-11.21334362,-17.78054619,-20.22800255,2.01695418,-113.6217499,-35.22808838,44.70378494,-5.80738592,0.88620269,0.26114678,-0.3761763,-0.07027581,-0.00041912,-0.06668682,0.02704545,0
21194,4,17.3,-0.05696126,-0.62398368,-0.81197363,-4.32780027,-2.66080403,-4.54521847,-29.1727562,45.01607513,-115.2879257,-21.8404789,-2.69161773,-15.95567226,0.9715032,0.19075771,-0.00344729,0.14064546,0.02774557,0.00488969,0.02769417,0
21195,1,17.3,0.79161221,-0.60382068,-0.38633364,-24.23122787,-12.26232815,-16.34535789,-20.11107826,2.13387895,-113.8263626,-35.63414001,44.81751633,-6.02694798,0.88506281,0.26340318,-0.37729707,-0.07021133,-0.01886713,-0.07784455,0.0363652,0
21196,4,17.31,-0.06164607,-0.6282751,-0.82566577,-4.55693197,-1.11150122,-5.51411295,-29.1727562,45.01607513,-115.2879257,-21.88440514,-2.66730666,-16.00581169,0.97137886,0.19110051,-0.00379118,0.14102997,0.03293071,-0.00379536,0.03870188,0
21197,1,17.31,0.80628908,-0.60446841,-0.38548541,-25.41076279,-12.97219086,-15.13430691,-20.11107826,2.13387895,-113.8263626,-36.33145905,44.65472412,-6.4175272,0.88417554,0.2677362,-0.37653989,-0.06905669,-0.03285528,-0.0725408,0.04281292,0
21198,4,17.32,-0.04872318,-0.62424624,-0.85670453,-5.19413757,-1.35411811,-5.65988111,-29.52353096,46.33148193,-115.1709976,-22.05450439,-2.8129518,-16.16226578,0.970837,0.19270614,-0.00302779,0.14258635,0.01997039,-0.03112335,0.05223461,0
21199,1,17.32,0.80763018,-0.6011036,-0.3496598,-26.40372849,-14.46218014,-13.50356293,-21.16340256,2.13387895,-113.3294373,-36.769104,44.73186493,-6.6470089,0.88305479,0.27024209,-0.37740076,-0.06893563,-0.03517446,-0.02951782,0.04974595,0
21200,4,17.33,-0.05284021,-0.62234122,-0.86144739,-6.95159578,-1.70831203,-5.11734152,-29.72814941,45.83454895,-115.375618,-22.12230873,-2.795825,-16.21244049,0.97066784,0.19325921,-0.00334207,0.14298168,0.02221664,-0.03378659,0.05406813,0
21201,1,17.33,0.81231153,-0.60316789,-0.32574838,-27.0881958,-15.87829399,-12.77195644,-20.87108994,2.98158431,-113.5048218,-37.22491074,44.7954216,-6.88979626,0.88193023,0.27285635,-0.37818384,-0.06874287,-0.03822088,-0.0024192,0.06064972,0
21202,4,17.34,-0.05539838,-0.58557224,-0.87160379,-7.41766834,-4.24152994,-4.77493811,-29.78661156,46.30224991,-115.7556229,-22.19457245,-2.8011632,-16.27481842,0.97046536,0.19387561,-0.00349249,0.14351654,0.02437465,-0.06044469,0.02846451,0
21203,1,17.34,0.8055672,-0.60218233,-0.31036627,-27.62864113,-16.68324661,-13.55854797,-20.81262779,2.3384974,-113.9140625,-37.69791794,44.86135864,-7.14796877,0.88075596,0.27554017,-0.37901682,-0.0685032,-0.03050902,0.0170043,0.06579226,0
21204,4,17.35,-0.04790254,-0.58563459,-0.85770237,-5.78034496,-4.4951458,-5.17066956,-29.55276108,46.00993729,-115.6679306,-22.25028801,-2.80638695,-16.34217453,0.97028416,0.19435146,-0.00363222,0.14409374,0.01661505,-0.04757312,0.02180569,0
21205,1,17.35,0.78797823,-0.58268291,-0.30126059,-27.03925705,-17.47471046,-14.69917679,-21.13417053,3.33235884,-114.6156082,-38.17947006,44.93182755,-7.42527962,0.87954795,0.27821019,-0.37993127,-0.0681664,-0.01429451,0.03368281,0.05060031,0
21206,4,17.36,-0.02887012,-0.59364784,-0.84272939,-0.18249027,-4.09649563,-3.85127831,-29.46506882,46.00993729,-115.9894791,-22.25042152,-2.81663179,-16.39748192,0.97020972,0.19436291,-0.00363932,0.14457878,-0.00257339,-0.03019765,0.02135189,0
21207,1,17.36,0.77990079,-0.55934072,-0.2978459,-25.62008858,-17.56186485,-15.33588314,-21.13417053,3.33235884,-114.6156082,-37.86470795,45.1341629,-7.32584238,0.87964582,0.27580544,-0.3814033,-0.0684554,-0.00765355,0.04320461,0.03061961,0
21208,4,17.37,-0.0208643,-0.60902083,-0.85199189,4.60220194,-2.25274611,-3.60946059,-29.46506882,46.00993729,-115.9894791,-22.23647881,-2.73712611,-16.38903427,0.97027934,0.19415131,-0.00428152,0.14437766,-0.00996289,-0.03048563,0.03925875,0
21209,1,17.37,0.7799651,-0.54118198,-0.30440944,-24.4146862,-18.05178642,-15.25923061,-21.2218647,3.12774038,-114.7617645,-38.33305359,45.20446014,-7.61917591,0.87847793,0.27830911,-0.38236302,-0.06796494,-0.007928,0.0376124,0.01242566,0
21210,4,17.38,-0.00466034,-0.62052852,-0.85552567,6.74866295,-2.04653096,-2.88327122,-29.81584358,46.1560936,-116.1940918,-22.16787338,-2.73702312,-16.42559052,0.97034943,0.19356893,-0.00425771,0.14468962,-0.02487858,-0.02803289,0.05093886,0
21211,1,17.38,0.7795127,-0.52719837,-0.30163693,-23.35585785,-16.99716187,-14.88256073,-21.25109673,2.98158431,-114.9663849,-38.78066635,45.27390671,-7.8993845,0.87734473,0.28068972,-0.38330355,-0.06751278,-0.00820555,0.04674044,0.0033812,0
21212,4,17.39,-0.00929176,-0.61486775,-0.85424978,8.6730938,-1.60276687,-1.58092105,-30.1081543,45.60070038,-115.4925461,-22.08042717,-2.74115586,-16.44934654,0.97046494,0.19283238,-0.00415222,0.14490069,-0.02042334,-0.0312091,0.04483158,0
21213,1,17.39,0.76854771,-0.50814426,-0.29662913,-21.50160408,-15.46473694,-13.75054741,-19.96492195,2.83542824,-115.5217743,-39.1920433,45.33777618,-8.15639973,0.87629426,0.28287134,-0.38417256,-0.06710914,0.00135205,0.05873518,-0.01168399,0
21214,4,17.4,-0.01771157,-0.62224334,-0.86203277,8.53108597,-2.21823764,-0.47818813,-30.07892418,46.06840134,-116.3110199,-21.99464035,-2.75674415,-16.46787262,0.97057867,0.19212368,-0.00394259,0.14508589,-0.01200233,-0.03543869,0.05445156,0
21215,1,17.4,0.7529276,-0.51316035,-0.29598564,-18.28989029,-12.248312,-12.63617516,-20.69570351,3.12774038,-115.1709976,-39.53804779,45.40365219,-8.37103939,0.87536752,0.28468511,-0.38499463,-0.0668231,0.01825733,0.06143963,-0.00507013,0
21216,4,17.41,-0.02458777,-0.64171964,-0.84164423,6.36659718,-3.78393006,-0.19907281,-30.16661835,46.06840134,-115.8433228,-21.93039322,-2.78639936,-16.49312401,0.97064114,0.19161385,-0.00365192,0.14534982,-0.0054412,-0.00907217,0.0598198,0
21217,1,17.41,0.74055976,-0.51283735,-0.29922241,-16.71559715,-9.71111298,-11.74190903,-20.69570351,3.12774038,-115.1709976,-39.08390045,45.60364914,-8.15915585,0.87577045,0.28159237,-0.38623267,-0.06749958,0.03165598,0.05875337,-0.00546624,0
21218,4,17.42,-0.0235338,-0.63727707,-0.79620904,0.87116873,-4.89252758,0.62710357,-30.16661835,46.06840134,-115.8433228,-21.57866287,-2.72305846,-16.47008324,0.97128165,0.18855901,-0.00370543,0.14506455,-0.00717315,0.02543346,0.03156368,0
21219,1,17.42,0.74870628,-0.50124091,-0.29801953,-14.29765129,-7.09408474,-11.40465832,-20.78339577,2.80619693,-115.2002335,-39.33751297,45.68064117,-8.30714226,0.87500298,0.28290141,-0.38702345,-0.06744966,0.02433446,0.05789158,-0.01623793,0
21220,4,17.43,-0.03714968,-0.6348176,-0.81351852,-4.76881933,-7.33187675,0.99811172,-30.28354263,45.92224503,-115.4633102,-21.62571716,-2.78734708,-16.50534248,0.97113127,0.18903323,-0.00327757,0.14546406,0.00693949,0.00569527,0.03675939,0
21221,1,17.43,0.76678538,-0.50003105,-0.31410533,-13.58888531,-5.07009315,-11.45678425,-20.90032196,3.94621444,-115.3171539,-39.56521606,45.76683044,-8.43188953,0.8742559,0.28407156,-0.38784137,-0.0675207,0.00688883,0.04386963,-0.01554956,0
21222,4,17.44,-0.0364439,-0.63375217,-0.83106762,-8.61298847,-7.59184742,0.08908904,-30.42969894,45.95147705,-115.7848587,-21.71088982,-2.84803939,-16.54869652,0.97090846,0.18982615,-0.00294254,0.14592579,0.00529744,-0.0086899,0.04553784,0
21223,1,17.44,0.78577703,-0.49729472,-0.32452667,-13.79613781,-2.56976295,-12.07261181,-20.75416565,3.80005836,-115.2294617,-39.77309036,45.87028503,-8.53022289,0.8734889,0.28514689,-0.38873428,-0.06778106,-0.01133555,0.0353629,-0.01522904,0
21224,4,17.45,-0.0378101,-0.63439351,-0.83508807,-9.03053951,-5.65095091,2.11525059,-30.22508049,46.59456253,-115.9894791,-21.80111504,-2.90534735,-16.56401443,0.97071326,0.19065847,-0.00259676,0.14614496,0.00570155,-0.01029332,0.04880685,0
21225,1,17.45,0.79109299,-0.49322516,-0.35415268,-14.30469608,-1.72371328,-12.69501781,-20.98801422,3.77082729,-115.6679306,-39.98067474,45.98340225,-8.62252712,0.87268817,0.28622013,-0.38968346,-0.06811898,-0.01639474,0.008009,-0.02125552,0
21226,4,17.46,-0.05192255,-0.62470788,-0.82435691,-7.28889942,-3.29066968,2.03718376,-30.1081543,46.53609848,-115.5510101,-21.87421227,-2.94339871,-16.56606674,0.97057158,0.19132295,-0.00237065,0.14622179,0.01872909,-0.00499968,0.03520771,0
21227,1,17.46,0.79820746,-0.48120999,-0.34176242,-13.03129292,-1.51698387,-13.54470062,-20.98801422,3.77082729,-115.6679306,-40.11289978,46.60977173,-8.88572025,0.8706336,0.28523088,-0.39491326,-0.06843963,-0.02165517,0.02214398,-0.0260797,0
21228,4,17.47,-0.03733314,-0.59993517,-0.82903314,-8.80303669,-2.25793743,2.53205895,-30.19584846,46.53609848,-115.9602432,-22.23935127,-2.89199471,-16.53479576,0.97002041,0.19435434,-0.00321928,0.14586481,0.00359721,-0.01942241,0.01782399,0
21229,1,17.47,0.81130964,-0.46398556,-0.32563245,-9.80502701,-2.90364432,-14.20824242,-21.10494041,4.29698896,-115.872551,-40.30241013,46.72639084,-9.01198387,0.86988443,0.28602779,-0.39597878,-0.06848443,-0.03034024,0.03839448,-0.03248819,0
21230,4,17.48,-0.04216085,-0.59577882,-0.83477455,-6.00938416,-1.87394929,2.84679651,-30.19584846,46.53609848,-115.9602432,-22.3001194,-2.92351222,-16.52186775,0.9699192,0.19490649,-0.00300749,0.14580528,0.00892984,-0.02199881,0.01898442,0
21231,1,17.48,0.83501303,-0.46203747,-0.31506473,-6.95804834,-4.05149841,-14.82553959,-21.25109673,4.38468266,-115.1125412,-40.48221207,46.84017944,-9.16181183,0.86918056,0.28667021,-0.39708775,-0.06831267,-0.05249411,0.04985337,-0.02711295,0
21232,4,17.49,-0.02614756,-0.59002733,-0.83102942,-5.28480721,-1.42300463,2.96132708,-30.42969894,46.53609848,-115.9894791,-22.35374069,-2.95210624,-16.50542641,0.96983564,0.19539467,-0.00280532,0.14571168,-0.00768815,-0.02088361,0.01282963,0
21233,1,17.49,0.84372884,-0.46878877,-0.35662043,-8.02846813,-7.19177532,-14.81166744,-20.49108505,4.09237051,-115.9017792,-40.70490646,46.93873596,-9.3504858,0.86843705,0.28752595,-0.39815611,-0.06795362,-0.06000118,0.00872052,-0.02441102,0
21234,4,17.5,-0.01655092,-0.58283514,-0.79723084,-4.29151154,-1.38899601,3.27954412,-30.13738632,46.09763336,-116.0479355,-22.39754105,-2.9823575,-16.48636436,0.96977115,0.19580165,-0.00257206,0.14559904,-0.01826276,0.00490234,-0.01044881,0
21235,1,17.5,0.82801843,-0.45169523,-0.4014703,-8.95732784,-10.43511772,-14.26640415,-20.98801422,4.50160789,-116.3402481,-40.96757889,47.01651382,-9.57557774,0.86767495,0.28859055,-0.39914048,-0.06739968,-0.0463795,-0.03070593,-0.04831111,0
21236,4,17.51,-0.00963842,-0.56134027,-0.79774445,-3.60946226,-2.98582292,3.79791856,-29.87430573,46.38994217,-116.2817841,-22.43445587,-3.02860188,-16.47262192,0.96970397,0.19616902,-0.00220352,0.14555809,-0.02619363,-0.00611147,-0.02806993,0
21237,1,17.51,0.79698843,-0.46428114,-0.42259085,-9.20844173,-12.07194042,-13.68457794,-20.98801422,4.50160789,-116.3402481,-42.28765488,47.03102112,-10.65301323,0.86488861,0.29478002,-0.40123332,-0.06390974,-0.01388503,-0.04946325,-0.0388204,0
21238,4,17.52,-0.00989911,-0.57304382,-0.79365122,-4.45735168,-2.08752918,3.92892718,-29.90353584,45.65916443,-116.1648636,-22.56821823,-2.72417593,-16.29779816,0.96983361,0.19694793,-0.00465241,0.14357103,-0.02504613,0.00450373,-0.0198549,0
21239,1,17.52,0.75483847,-0.4714821,-0.43665457,-9.99510098,-12.48139572,-12.96712399,-20.81262779,4.50160789,-115.6971664,-42.5762291,47.08361053,-10.89543152,0.86412358,0.29600453,-0.40208235,-0.06325996,0.02873751,-0.05533091,-0.03075173,0
21240,4,17.53,-0.01023374,-0.55941147,-0.79517311,-1.96345758,-1.80818319,4.25804186,-29.90353584,45.65916443,-116.1648636,-22.58888435,-2.76366162,-16.27355957,0.96981084,0.19717002,-0.00430197,0.14343071,-0.02110809,-0.00223957,-0.03020292,0
21241,1,17.53,0.72952861,-0.46460488,-0.4243384,-10.22244358,-11.85919666,-12.14682484,-20.49108505,4.29698896,-116.0479355,-42.85650635,47.13191986,-11.12403965,0.86338103,0.29721868,-0.40287241,-0.06267637,0.05390711,-0.03989258,-0.03550823,0
21242,4,17.54,-0.02244032,-0.57012731,-0.80034423,1.36787283,-1.98864818,3.7846489,-30.31277466,46.33148193,-115.9894791,-22.57606125,-2.80206728,-16.25479317,0.96983922,0.19710708,-0.00392815,0.14333615,-0.00935688,-0.0010765,-0.0185687,0
21243,1,17.54,0.72393847,-0.46062937,-0.42236835,-10.87728691,-8.63560581,-11.2104435,-21.07570839,4.23852682,-116.4279404,-43.10503769,47.18932724,-11.30517006,0.86266482,0.29833815,-0.40362549,-0.06237239,0.05965977,-0.03541551,-0.03709251,0
21244,4,17.55,-0.01715929,-0.57562202,-0.80473763,1.96020091,-1.84451699,3.23335481,-30.1081543,46.41917419,-116.6033325,-22.55717468,-2.83611894,-16.23976135,0.96987522,0.19698747,-0.00359008,0.14326608,-0.01509372,-0.00222871,-0.01157479,0
21245,1,17.55,0.73949987,-0.45125958,-0.4107942,-11.69363022,-5.3094964,-10.44205189,-20.63723946,4.00467682,-116.4571762,-43.32316208,47.25823593,-11.43875694,0.86196589,0.29936957,-0.40435615,-0.06236022,0.044132,-0.02092188,-0.03982072,0
21246,4,17.56,-0.029191,-0.57828426,-0.79542363,4.15678215,-3.28038383,3.483284,-30.04969215,46.68225479,-116.2233276,-22.51620483,-2.88342381,-16.23154449,0.96993446,0.1966961,-0.00312378,0.14327613,-0.00388762,0.00655118,-0.01458177,0
21247,1,17.56,0.75779349,-0.4450222,-0.41995668,-11.33725357,-3.82846642,-10.2865715,-20.63723946,4.00467682,-116.4571762,-44.22200394,47.33340073,-12.11221027,0.85974294,0.30358553,-0.40618974,-0.06072769,0.02589808,-0.02617064,-0.04158758,0
21248,4,17.57,-0.0286165,-0.58944511,-0.78467673,7.09706545,-4.3426075,2.68192601,-30.02046204,46.76995087,-115.6387024,-22.11018181,-2.86748958,-16.11047363,0.97078335,0.1932424,-0.0025471,0.14223482,-0.0049637,0.01922157,-0.01159379,0
21249,1,17.57,0.77134758,-0.44701809,-0.39964026,-10.06832218,-1.98865485,-10.83406639,-20.37415886,4.09237051,-116.2525559,-44.3960228,47.42077637,-12.21289253,0.85908055,0.30435005,-0.40699536,-0.06088197,0.01409477,-0.00126548,-0.02778096,0
21250,4,17.58,-0.0290717,-0.61126524,-0.77534199,6.13212347,-4.12307644,3.1673131,-30.02046204,46.1560936,-115.6387024,-22.0492115,-2.91990399,-16.11053658,0.97086245,0.19278654,-0.00202683,0.14232168,-0.00422313,0.03342102,1.104e-05,0
21251,1,17.58,0.77402115,-0.45965478,-0.37388718,-11.18213558,-1.46252799,-11.35984135,-20.40339088,2.68927217,-116.720253,-44.57834244,47.5161438,-12.31068802,0.85837018,0.3051672,-0.40784591,-0.06111719,0.01458616,0.02242324,-0.008143,0
21252,4,17.59,-0.02089502,-0.58330256,-0.78605819,2.75486302,-5.61508703,2.60722756,-30.02046204,46.1560936,-115.6387024,-22.02163315,-2.98074436,-16.12343979,0.97086525,0.19262314,-0.00149805,0.14252995,-0.01383426,0.00901635,-0.01828636,0
